blkidfp10,neutral_id,assign_method
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,1,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,1,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,4,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,1,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,4,centroid
,1,centroid
,4,centroid
,3,centroid
,4,centroid
,1,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
,1,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,1,centroid
,1,centroid
,4,centroid
,4,centroid
,3,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,1,centroid
,3,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,1,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,3,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,4,centroid
,1,centroid
